City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
456,Diego De Almagro,CL,-26.3667,-70.05,74.71,18,0,8.1,clear sky
457,Mnogovershinnyy,RU,53.9353,139.9242,25.47,86,100,11.32,light snow
458,Baruun-Urt,MN,46.6806,113.2792,36.68,23,98,7.78,overcast clouds
459,Pombia,IT,45.653,8.6336,60.4,68,0,2.3,clear sky
460,Honiara,SB,-9.4333,159.95,80.4,83,94,1.59,overcast clouds
461,Khandyga,RU,62.6667,135.6,13.53,87,18,1.74,few clouds
462,Matay,EG,28.419,30.7792,75.29,18,0,12.73,clear sky
463,Talagang,PK,32.9297,72.4158,83.1,18,12,5.93,few clouds
464,Derzhavinsk,KZ,51.1,66.3167,55.9,51,84,10.22,broken clouds
465,Ambanja,MG,-13.6833,48.45,74.44,94,8,3.47,clear sky
466,Aklavik,CA,68.2191,-135.0107,20.5,84,100,10.42,overcast clouds
467,Port Hardy,CA,50.6996,-127.4199,46.58,71,75,8.05,light intensity shower rain
468,Siyabuswa,ZA,-25.1132,29.0445,63.3,59,76,10.27,broken clouds
469,Porto Recanati,IT,43.4365,13.6613,57.31,53,0,7.4,clear sky
470,Lazaro Cardenas,MX,17.9583,-102.2,86.81,46,0,13.69,clear sky
471,Klyuchi,RU,52.2667,79.1667,50.2,52,46,5.95,scattered clouds
472,Koppang,NO,61.5706,11.0555,33.15,79,100,4.03,overcast clouds
473,Castro,BR,-24.7911,-50.0119,73.74,68,4,5.12,clear sky
474,Mapiripan,CO,2.8892,-72.1256,81.36,76,95,4.85,overcast clouds
475,Tommot,RU,58.9564,126.2925,25.68,91,100,3.62,light snow
476,Ibra,OM,22.6906,58.5334,81.0,33,0,2.21,clear sky
477,Heerde,NL,52.3872,6.0402,48.97,81,9,6.76,clear sky
478,Kenai,US,60.5544,-151.2583,57.02,40,0,5.75,clear sky
479,Colquechaca,BO,-18.6667,-66.0167,51.8,13,35,5.03,scattered clouds
480,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,96.4,31,26,16.44,scattered clouds
481,Biloela,AU,-24.4167,150.5,64.54,89,0,6.29,clear sky
482,Rio Gallegos,AR,-51.6226,-69.2181,42.85,52,40,19.57,scattered clouds
483,Eureka,US,40.8021,-124.1637,62.67,69,63,7.0,broken clouds
484,Sakaiminato,JP,35.55,133.2333,53.58,82,75,14.97,broken clouds
485,Oktyabrskoye,RU,43.0645,44.7417,55.54,77,100,2.24,overcast clouds
486,Simoes,BR,-7.5989,-40.8178,79.41,41,27,6.49,scattered clouds
487,Atambua,ID,-9.1061,124.8925,71.85,89,50,2.57,scattered clouds
488,Kiruna,SE,67.8557,20.2251,22.12,63,20,10.36,few clouds
489,Lompoc,US,34.6391,-120.4579,73.69,59,0,25.01,clear sky
490,Husavik,IS,66.0449,-17.3389,38.25,85,97,1.61,overcast clouds
491,Rio Grande,BR,-32.035,-52.0986,64.51,94,96,5.14,light rain
492,Ixtapa,MX,20.7,-105.2,81.63,65,0,11.5,clear sky
493,Ust-Kulom,RU,61.6864,53.6902,34.0,89,100,7.61,overcast clouds
494,Cap Malheureux,MU,-19.9842,57.6142,73.47,83,10,7.4,clear sky
495,Taltal,CL,-25.4,-70.4833,68.04,65,21,5.91,few clouds
496,Galesong,ID,-5.3166,119.3661,75.22,80,71,4.34,broken clouds
497,Nagato,JP,34.3833,131.2,55.2,80,89,10.33,overcast clouds
498,Mitsamiouli,KM,-11.3847,43.2844,80.94,78,64,12.86,broken clouds
499,Nador,MA,35.174,-2.9287,57.27,81,96,4.74,overcast clouds
500,Wladyslawowo,PL,54.7909,18.4009,43.02,68,90,8.7,overcast clouds
501,Sri Aman,MY,1.2376,111.4621,75.25,94,100,0.0,moderate rain
502,Bitung,ID,1.4451,125.1824,76.05,83,100,5.39,overcast clouds
503,Ghanzi,BW,-21.5667,21.7833,68.81,39,51,6.8,broken clouds
504,Vadinsk,RU,53.6916,43.0574,45.77,86,100,11.34,overcast clouds
505,Winchester,GB,51.0651,-1.3187,50.29,57,75,12.66,broken clouds
506,Kasongo,CD,-4.45,26.6667,68.22,99,100,2.06,moderate rain
507,Solnechnyy,RU,50.7214,136.6319,28.69,76,100,7.14,overcast clouds
508,Dauriya,RU,49.9333,116.8667,32.07,33,53,5.44,broken clouds
509,Yar-Sale,RU,66.8333,70.8333,9.23,90,13,4.85,few clouds
510,Rabat,MA,33.9911,-6.8401,61.16,82,40,6.91,scattered clouds
511,Aguada De Cima,PT,40.5229,-8.427,58.71,96,38,3.13,scattered clouds
512,Pangai,TO,-19.8,-174.35,78.91,53,20,16.11,few clouds
513,Kaduqli,SD,11.0167,29.7167,93.25,15,94,4.63,overcast clouds
514,Nuuk,GL,64.1835,-51.7216,36.21,93,100,35.68,overcast clouds
515,Hanzhong,CN,33.0728,107.0303,52.56,92,100,0.92,moderate rain
516,Conde,BR,-7.2597,-34.9075,80.06,89,40,11.5,scattered clouds
517,Gold Coast,AU,-28.0,153.4333,67.03,96,40,1.14,scattered clouds
518,Lavrentiya,RU,65.5833,-171.0,23.92,82,37,2.28,scattered clouds
519,Fredericksburg,US,38.3032,-77.4605,68.0,31,40,11.5,scattered clouds
520,Omboue,GA,-1.5746,9.2618,76.87,88,100,2.75,overcast clouds
521,Okahandja,NA,-21.9833,16.9167,68.4,31,69,7.52,broken clouds
522,Cockburn Town,TC,21.4612,-71.1419,75.24,60,0,13.69,clear sky
523,Lisala,CD,2.15,21.5167,72.28,83,96,0.89,overcast clouds
524,Bahia Honda,CU,22.9036,-83.1592,82.45,55,81,13.6,broken clouds
525,San Andres,CO,12.5847,-81.7006,82.42,78,100,12.66,overcast clouds
526,Kruisfontein,ZA,-34.0033,24.7314,56.88,49,2,5.39,clear sky
527,Ciudad Guayana,VE,8.3533,-62.6528,81.95,71,100,2.01,overcast clouds
528,Agadir,MA,30.4202,-9.5982,64.85,67,0,4.72,clear sky
529,Lipin Bor,RU,60.2622,37.9763,21.2,94,62,3.89,broken clouds
530,Kirovsk,UA,48.6375,38.6428,50.13,79,0,5.55,clear sky
531,High Prairie,CA,55.4334,-116.4858,34.45,99,100,9.08,snow
532,Nampula,MZ,-15.1165,39.2666,71.55,94,100,12.66,light intensity drizzle
533,Luena,AO,-11.7833,19.9167,67.37,63,88,3.11,overcast clouds
534,Puerto Del Rosario,ES,28.5004,-13.8627,65.95,72,20,20.71,few clouds
535,Mananjary,MG,-21.2167,48.3333,74.8,81,60,17.76,light rain
536,Pandan,PH,14.0453,124.1694,80.06,86,48,9.95,scattered clouds
537,Brasilia,BR,-15.7797,-47.9297,79.72,39,20,10.36,few clouds
538,Srednekolymsk,RU,67.45,153.6833,16.95,92,100,3.67,overcast clouds
539,Bengkulu,ID,-3.8004,102.2655,76.19,90,99,4.14,light rain
540,Jaleswar,NP,26.6471,85.8008,81.16,57,0,13.62,clear sky
541,Jalu,LY,29.0331,21.5482,82.96,13,98,20.54,overcast clouds
542,Mocuba,MZ,-16.8392,36.9856,67.51,93,92,4.79,overcast clouds
543,Baringo,KE,0.4667,35.9667,70.52,79,100,3.71,overcast clouds
544,Hokitika,NZ,-42.7167,170.9667,58.14,76,100,5.48,overcast clouds
545,Beyneu,KZ,45.3167,55.2,65.57,39,100,13.94,overcast clouds
546,Yining,CN,29.0361,114.5636,68.09,98,88,1.1,overcast clouds
547,Nimaparha,IN,20.0667,86.0167,82.8,91,1,12.44,clear sky
548,Bom Sucesso,BR,-21.0331,-44.7581,71.35,66,100,1.83,overcast clouds
549,Alta Floresta,BR,-9.8756,-56.0861,93.02,46,20,2.3,few clouds
550,Biala Podlaska,PL,52.0324,23.1165,43.79,71,62,7.4,broken clouds
551,Virginia Beach,US,36.8529,-75.978,68.05,38,20,20.71,few clouds
552,Mineiros,BR,-17.5694,-52.5511,74.55,59,9,4.0,clear sky
553,Biankouma,CI,7.7391,-7.6138,75.11,79,85,3.78,overcast clouds
554,Labuhan,ID,-6.8844,112.2051,79.27,84,100,3.15,overcast clouds
555,Cairns,AU,-16.9167,145.7667,76.95,87,35,6.91,scattered clouds
556,Iskateley,RU,67.6803,53.1512,12.29,86,14,11.68,few clouds
557,Wajir,KE,1.7471,40.0573,81.27,70,100,6.42,light rain
558,Colesberg,ZA,-30.72,25.0972,52.14,32,0,5.44,clear sky
559,Garanhuns,BR,-8.8903,-36.4928,67.44,87,78,6.78,broken clouds
560,Matata,NZ,-37.8833,176.75,53.85,69,0,8.66,clear sky
561,Crotone,IT,39.0851,17.1178,65.19,64,2,5.75,clear sky
562,Lamar,US,33.6668,-95.5836,75.63,37,0,11.5,clear sky
563,Kyren,RU,51.6828,102.1408,30.99,85,99,1.43,overcast clouds
564,Natal,BR,-5.795,-35.2094,82.62,83,40,9.22,scattered clouds
565,Mehamn,NO,71.0357,27.8492,24.71,67,100,20.58,light snow
566,Svetlogorsk,BY,52.6333,29.7333,39.27,73,12,6.31,few clouds
567,Ust-Nera,RU,64.5667,143.2,11.7,96,94,5.28,overcast clouds
568,Chapais,CA,49.7834,-74.8492,29.98,71,99,12.84,overcast clouds
569,Griffith,US,41.5284,-87.4237,42.06,69,100,10.36,overcast clouds
570,Harper,LR,4.375,-7.7169,80.42,83,100,5.55,overcast clouds
571,San Blas,MX,21.5167,-105.2667,102.09,52,0,7.52,clear sky
572,Brenham,US,30.1669,-96.3977,81.05,54,0,9.22,clear sky
573,Yatou,CN,37.15,122.3833,46.78,53,13,6.44,few clouds
574,Fenoarivo,MG,-18.933,47.4354,66.27,88,40,4.61,scattered clouds
575,Istanbul,TR,41.0351,28.9833,56.62,77,0,9.22,clear sky
576,Tuntum,BR,-5.2581,-44.6489,76.21,88,64,3.33,broken clouds
577,Pauini,BR,-7.7136,-66.9764,83.97,70,100,2.46,overcast clouds
578,Sept-Iles,CA,50.2001,-66.3821,48.72,53,75,11.5,broken clouds
579,Gushikawa,JP,26.3544,127.8686,76.62,91,40,9.22,scattered clouds
580,Serov,RU,59.6033,60.5787,44.24,92,80,3.24,broken clouds
581,Krasavino,RU,60.9614,46.4814,26.96,78,100,10.71,overcast clouds
582,Duncan,US,34.5023,-97.9578,71.49,57,100,18.41,overcast clouds
583,Kungurtug,RU,50.5994,97.5228,27.09,80,37,0.63,scattered clouds
584,Hamilton,US,39.1834,-84.5333,64.24,41,0,9.22,clear sky
585,Veraval,IN,20.9,70.3667,82.58,65,1,12.71,clear sky
586,Luanda,AO,-8.8368,13.2343,76.73,88,100,4.56,light rain
587,Birao,CF,10.2849,22.7882,82.35,51,63,1.77,broken clouds
588,Skiathos,GR,39.1623,23.4909,65.97,73,0,2.04,clear sky
589,Novyy Urengoy,RU,66.0833,76.6333,22.82,89,90,10.31,overcast clouds
590,Yako,BF,12.9667,-2.2667,94.05,14,93,8.43,overcast clouds
591,Juybar,IR,36.6412,52.9124,60.89,70,6,0.67,clear sky
592,Dongtai,CN,32.8523,120.3095,50.11,82,42,7.92,scattered clouds
593,Davila,PH,18.4726,120.5763,82.56,74,6,6.26,clear sky
594,Senneterre,CA,48.3835,-77.2328,34.79,64,100,13.87,overcast clouds
595,Druzhba,UA,52.0428,33.9453,42.66,83,10,5.28,clear sky
596,Marabba,SD,12.35,32.1833,92.75,9,90,9.75,overcast clouds
597,Pemba,MZ,-12.974,40.5178,75.79,88,70,16.64,broken clouds
598,Aksarka,RU,66.5606,67.7975,11.1,92,17,3.51,few clouds
599,Caxias,PT,38.7031,-9.2767,60.46,73,20,13.8,few clouds
600,Aloleng,PH,16.1307,119.7824,81.28,74,43,8.99,scattered clouds
601,Miraflores,MX,19.2167,-98.8083,74.16,39,54,3.31,broken clouds
602,Kokstad,ZA,-30.5472,29.4241,43.57,94,0,4.27,clear sky
603,Tokur,RU,53.1333,132.9,19.0,89,67,1.21,broken clouds
604,Huarmey,PE,-10.0681,-78.1522,70.97,77,25,9.01,scattered clouds
605,Kununurra,AU,-15.7667,128.7333,69.78,94,86,2.3,overcast clouds
606,Itaqui,BR,-29.1253,-56.5531,79.99,76,7,6.89,clear sky
607,Kangalassy,RU,62.3464,129.9628,24.73,94,64,5.99,broken clouds
608,Kandete,TZ,-9.15,33.8,61.2,98,88,4.09,moderate rain
609,Bodden Town,KY,19.2833,-81.25,84.99,67,75,10.0,broken clouds
610,Rantepao,ID,-2.9701,119.8978,67.19,95,98,3.02,overcast clouds
611,Tanete,ID,-3.9443,119.7848,75.11,96,100,2.82,overcast clouds
612,San Rafael,AR,-34.6177,-68.3301,64.4,21,0,7.31,clear sky
613,Ardahan,TR,41.1087,42.7022,47.89,80,75,2.82,broken clouds
614,Bubaque,GW,11.2833,-15.8333,77.94,79,2,14.65,clear sky
615,Saint-Augustin,CA,51.226,-58.6502,34.47,100,100,4.23,overcast clouds
616,Repatriacion,PY,-25.5333,-55.95,80.38,77,46,4.63,scattered clouds
617,Mbulu,TZ,-3.85,35.5333,58.3,95,97,9.33,overcast clouds
618,Ola,RU,59.5833,151.2833,25.0,61,100,16.17,overcast clouds
619,Hirara,JP,24.8,125.2833,79.03,85,2,13.27,clear sky
620,Bonavista,CA,48.6499,-53.1147,38.44,81,81,11.21,broken clouds
621,Wad Rawah,SD,15.1603,33.1397,90.34,9,1,8.72,clear sky
622,Shimoda,JP,34.6667,138.95,61.11,84,100,22.44,overcast clouds
623,Preobrazheniye,RU,42.9019,133.9064,41.74,54,34,5.93,scattered clouds
624,Sjoholt,NO,62.4837,6.8106,40.93,91,100,4.54,light rain
625,Kashiwazaki,JP,37.3667,138.55,41.88,81,68,6.24,broken clouds
626,Mitu,CO,1.1983,-70.1733,83.44,71,55,2.13,light rain
627,Abu Samrah,SY,35.3029,37.1841,70.0,40,71,1.57,broken clouds
628,Pitimbu,BR,-7.4706,-34.8086,81.19,76,100,9.84,overcast clouds
629,Boa Viagem,BR,-5.1275,-39.7322,79.02,63,100,3.22,overcast clouds
630,Youghal,IE,51.95,-7.8506,51.1,96,100,7.05,overcast clouds
631,Beruwala,LK,6.4788,79.9828,80.28,85,34,6.73,scattered clouds
632,Gladstone,AU,-23.85,151.25,69.73,83,40,5.75,scattered clouds
633,Praia Da Vitoria,PT,38.7333,-27.0667,64.65,94,75,24.87,broken clouds
634,Puerto Narino,CO,-3.7703,-70.3831,81.81,81,89,2.62,overcast clouds
635,Houston,US,29.7633,-95.3633,85.33,49,0,11.5,clear sky
636,Coquimbo,CL,-29.9533,-71.3436,65.93,68,0,14.97,clear sky
637,Saint-Francois,FR,46.4154,3.9054,53.04,66,0,0.0,clear sky
638,Bahia Blanca,AR,-38.7196,-62.2724,58.66,42,28,19.64,scattered clouds
639,Barcelos,PT,41.5388,-8.6151,57.85,94,12,1.74,few clouds
640,Pobe,BJ,6.9801,2.6649,74.03,92,100,8.97,light rain
641,Sangar,RU,63.9242,127.4739,8.87,93,54,3.2,broken clouds
642,Khasan,RU,42.4308,130.6434,44.26,45,38,5.06,scattered clouds
643,Asau,RO,46.4333,26.4,52.72,100,100,2.66,overcast clouds
644,Zacualpan,MX,21.25,-105.1667,101.82,54,0,6.73,clear sky
645,Erzin,TR,36.9559,36.2,64.42,49,100,2.26,overcast clouds
646,Bulgan,MN,48.8125,103.5347,34.03,48,53,5.73,broken clouds
647,Seymchan,RU,62.8833,152.4333,17.28,84,100,8.79,overcast clouds
648,Landeck,AT,47.1301,10.5636,48.94,85,7,3.89,clear sky
649,Cay,TR,38.5917,31.0286,55.92,76,97,4.12,overcast clouds
650,Sudzha,RU,51.1976,35.2726,44.19,85,11,6.71,few clouds
651,Biltine,TD,14.5333,20.9167,90.12,28,30,10.25,scattered clouds
652,Katherine,AU,-14.4667,132.2667,75.52,78,88,0.0,overcast clouds
653,Xuzhou,CN,34.1805,117.1571,53.69,39,80,9.93,broken clouds
654,Kralendijk,BQ,12.15,-68.2667,85.98,58,40,17.27,scattered clouds
655,La Grande,US,45.3246,-118.0877,51.03,61,100,6.17,overcast clouds
656,Prince Rupert,CA,54.3161,-130.3201,48.29,71,100,4.61,overcast clouds
657,Carauari,BR,-4.8828,-66.8958,81.5,83,91,2.13,overcast clouds
658,Matagami,CA,49.7502,-77.6328,33.91,44,0,17.27,clear sky
659,Beloha,MG,-25.1667,45.05,65.89,69,17,6.55,few clouds
660,Wanning,CN,18.8003,110.3967,78.01,93,15,7.78,few clouds
661,Tieling,CN,42.2931,123.8414,47.62,22,100,2.73,overcast clouds
662,Tura,IN,25.5198,90.2201,70.92,83,0,1.61,clear sky
663,Aitape,PG,-3.1374,142.3475,77.85,85,98,4.43,light rain
664,Troitsko-Pechorsk,RU,62.7084,56.1964,33.57,99,100,3.42,overcast clouds
665,Agucadoura,PT,41.4318,-8.7804,58.24,90,25,4.32,scattered clouds
666,Choya,RU,52.0108,86.5467,40.73,73,13,3.89,few clouds
667,Kiunga,PG,-6.1219,141.2906,72.48,99,99,1.5,light rain
668,Lebanon,US,36.2081,-86.2911,71.46,36,3,6.69,clear sky
669,Daud Khel,PK,32.875,71.5701,88.41,14,43,5.61,scattered clouds
670,Williams Lake,CA,52.1415,-122.1445,47.05,68,75,9.22,broken clouds
671,Sayansk,RU,54.1088,102.1648,28.38,87,30,3.31,scattered clouds
672,Lithakia,GR,37.7167,20.8333,56.57,72,2,3.06,clear sky
673,Cabo San Lucas,MX,22.8909,-109.9124,89.91,15,0,11.5,clear sky
674,Beian,NO,63.6559,9.5683,41.09,81,75,23.02,light rain
675,Novo Horizonte,BR,-21.4681,-49.2208,79.63,50,92,2.21,overcast clouds
676,Vanimo,PG,-2.6741,141.3028,77.99,87,100,4.76,overcast clouds
677,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,88.79,47,100,3.71,overcast clouds
678,Bahar,IR,34.9072,48.4414,48.36,87,40,9.22,light rain
679,Tiangua,BR,-3.7322,-40.9917,70.05,88,100,2.3,overcast clouds
680,Bull Savanna,JM,17.8868,-77.5902,77.83,72,54,9.13,broken clouds
681,Sindor,RU,62.8629,51.8905,25.09,88,100,6.91,overcast clouds
682,Ushtobe,KZ,45.2514,77.9838,51.73,31,0,3.76,clear sky
